230;pattern '{Pattern}' with org '{PatternOrg}' and node org '{NodeOrg}' not found in agbot '{Agbot}';Le pattern '{Pattern}' avec l'organisation '{PatternOrg}' et l'organisation du noeud '{NodeOrg}' est introuvable dans l'agbot '{Agbot}'
231;Pattern '{Pattern}' with org '{PatternOrg}' and node org '{NodeOrg}' already exists in agbot '{Agbot}';Le pattern '{Pattern}' avec l'organisation '{PatternOrg}' et l'organisation de noeud '{NodeOrg}' existe déjà dans l'agbot '{Agbot}'
232;Adding Business policy org {PolOrg}' to agbot '{Agbot}'. The agbot will start looking for nodes that are compatible with this policy.;Ajout de l'organisation de règle métier {PolOrg}' à l'agbot '{Agbot}'. L'agbot commencera à chercher les noeuds qui sont compatibles avec cette règle.
233;Business policy org {PolOrg}' already exists in agbot '{Agbot}';L'organisation de règle métier {PolOrg}' existe déjà dans l'agbot '{Agbot}'
234;Removing Business policy org {PolOrg}' to agbot '{Agbot}'. The agbot is no longer looking for nodes that are compatible with this policy.;Suppression de l'organisation de la règle métier {PolOrg}' de l'agbot '{Agbot}'. L'agbot cesse de chercher les noeuds qui sont compatibles avec cette règle.
235;Policy {Policy} not found in org {PolOrg};Règle {Policy} introuvable dans l'organisation {PolOrg}
236;failed to marshal 'hzn exchange business listpolicy' output: {Err};Echec de la sérialisation de la sortie 'hzn exchange business listpolicy' : {Err}
237;Incorrect business policy format in file {JsonFilePath}: {Err};Format de règle métier incorrect dans le fichier {JsonFilePath} : {Err}
238;Business policy: {PolOrg}/{Policy} updated in the Horizon Exchange;Règle métier {PolOrg}/{Policy} mise à jour dans Horizon Exchange
239;Business policy: {PolOrg}/{Policy} added in the Horizon Exchange;Règle métier {PolOrg}/{Policy} ajoutée à Horizon Exchange
240;failed to unmarshal attribute input {Attribute}: {Err};Echec de la désérialisation de l'entrée d'attribut {Attribute} : {Err}
241;Updating Policy {PolOrg}/{PolicyName} in the Horizon Exchange and re-evaluating all agreements based on this Business policy. Existing agreements might be cancelled and re-negotiated.;Mise à jour de la règle {PolOrg}/{PolicyName} dans Horizon Exchange et réévaluation de tous les accords basés sur cette règle métier. Il se peut que les accords existants soient supprimés et renégociés.
242;Policy {PolOrg}/{PolicyName} updated in the Horizon Exchange;Règle {PolOrg}/{PolicyName} mise à jour dans Horizon Exchange
243;Invalid format for properties: {Err};Format non valide pour les propriétés : {Err}
244;Invalid format for constraints: {Err};Format non valide pour les contraintes : {Err}
245;Business policy attribute to be updated is not found in the input file. Supported attributes are: label, description, service, properties, constraints, and userInput.;L'attribut de règle métier à mettre à jour est introuvable dans le fichier d'entrée. Les attributs pris en charge sont les suivants : libellé, description, service, propriétés, contraintes et userInput.
246;Are you sure you want to remove business policy {Policy} for org {PolOrg} from the Horizon Exchange?;Voulez-vous vraiment supprimer la règle métier {Policy} pour l'organisation {PolOrg} d'Horizon Exchange ?
247;Policy {PolOrg}/{Policy} not found in the Horizon Exchange;Règle {PolOrg}/{Policy} introuvable dans Horizon Exchange
248;Removing Business policy {PolOrg}/{Policy} and re-evaluating all agreements based on just the built-in node policy. Existing agreements might be cancelled and re-negotiated;Suppression de la règle métier {PolOrg}/{Policy} et réévaluation de tous les accords basés uniquement sur la règle de noeud intégré. Il se peut que les accords existants soient supprimés et renégociés.
249;Business policy {PolOrg}/{Policy} removed;Règle métier {PolOrg}/{Policy} supprimée
250;Business policy label.;Libellé de la règle métier.
251;Business policy description.;Description de la règle métier.
252;The name of the service.;Nom du service.
253;The org of the service.;Organisation du service.
254;Set to '*' to use services of any hardware architecture.;Défini sur '*' pour pouvoir utiliser les services de n'importe quelle architecture matérielle.
255;A list of service versions.;Liste des versions de service.
256;A list of policy properties that describe the service being deployed.;Liste des propriétés de règle qui décrivent le service en cours de déploiement.
257;A list of constraint expressions of the form <property name> <operator> <property value>,;Liste des expressions de contrainte au format <property name> <operator> <property value>,
258;separated by boolean operators AND (&&) or OR (||).;Séparation à l'aide des opérateurs booléens AND (&&) ou OR (||).
259;A list of userInput variables to set when the service runs, listed by service.;Liste des variables userInput à définir lorsque le service s'exécute, classées par service.
260;The service version range to which these variables should be applied.;Plage de versions du service auxquelles ces variables doivent être appliquées.
261;The input variables to be set.;Variables d'entrée à définir.
262;Flags -s and -l are mutually exclusive.;Les indicateurs -s et -l s'excluent mutuellement.
263;failed to marshal 'hzn exchange catalog servicelist -l' output: {Err};Echec de la sérialisation de la sortie 'hzn exchange catalog servicelist -l' : {Err}
264;failed to marshal 'hzn exchange catalog servicelist -s' output: {Err};Echec de la sérialisation de la sortie 'hzn exchange catalog servicelist -s' : {Err}
265;failed to marshal 'hzn exchange catalog servicelist' output: {Err};Echec de la sérialisation de la sortie 'hzn exchange catalog servicelist' : {Err}
266;failed to marshal 'hzn exchange catalog patternlist -l' output: {Err};Echec de la sérialisation de la sortie 'hzn exchange catalog patternlist -l' : {Err}
267;failed to marshal 'hzn exchange catalog patternlist -s' output: {Err};Echec de la sérialisation de la sortie 'hzn exchange catalog patternlist -s' : {Err}
268;failed to marshal 'hzn exchange catalog patternlist' output: {Err};Echec de la sérialisation de la sortie 'hzn exchange catalog patternlist' : {Err}
269;no service name;Aucun nom de service
270;no docker image for service {ServiceName};Aucune image Docker pour le service {ServiceName}
271;failed to marshal body for {D}: {Err};Echec de la sérialisation du corps de texte pour {D} : {Err}
272;failed to unmarshal json for deployment field {StringjsonBytes}: {Err};Echec de la désérialisation json pour la zone de déploiement {StringjsonBytes} : {Err}
273;failed to marshal 'exchange node list' output: {Err};Echec de la sérialisation de la sortie 'exchange node list' : {Err}
274;node '{Node}' not found in org {NodeOrg};Noeud '{Node}' introuvable dans l'organisation {NodeOrg}
275;if node or token are specified then they both must be specified;Si le noeud ou le jeton est spécifié, les deux doivent être renseignés
276;do not specify both the -n flag and the node and token positional arguments. They mean the same thing.;Ne spécifiez pas à la fois l'indicateur -n et les arguments de position du noeud et du jeton. Leur signification est la même.
277;either the node and token positional arguments, or the -n flag must be specified.;Spécifiez les arguments de position du noeud et du jeton, ou l'indicateur -n.
278;User {Org}/{User} does not exist in the exchange with the specified password, creating it...;L'utilisateur {Org}/{User} n'existe pas dans Exchange avec le mot de passe spécifié. Création en cours...
279;user '{Org}/{User}' does not exist with the specified password or -e was not specified to be able to create it in the 'public' org.;L'utilisateur '{Org}/{User}' n'existe pas avec le mot de passe spécifié ou -e n'est pas spécifié pour permettre sa création dans l'organisation 'public'.
280;key '{OrgAndCredsorg_nodeId}' not found in exchange nodes output;Clé '{OrgAndCredsorg_nodeId}' introuvable dans la sortie des noeuds Exchange
281;can not update existing node {NodeId} because it is owned by another user ({Owner});Impossible de mettre à jour le noeud existant {NodeId}, car il appartient à un autre utilisateur ({Owner})
282;Node {NodeOrg}/{Node} not found in the Horizon Exchange.;Noeud {NodeOrg}/{Node} introuvable dans Horizon Exchange.
283;Node {Node} updated in the Horizon Exchange.;Noeud {Node} mis à jour dans Horizon Exchange.
284;-n is mutually exclusive with <node> and <token> arguments.;-n et les arguments <node> et <token> sont mutuellement exclusifs.
285;Please specify both node and token.;Veuillez spécifier le noeud et le jeton.
286;Are you sure you want to remove node {NodeOrg}/{Node} from the Horizon Exchange (should not be done while an edge node is registered with this node id)?;Etes-vous sûr de vouloir supprimer le noeud {NodeOrg}/{Node} d'Horizon Exchange (à ne pas faire si un noeud de périphérie est enregistré avec cet ID de noeud) ?
287;node '{NodeOrg}/{Node}' not found.;Noeud '{NodeOrg}/{Node}' introuvable.
288;Incorrect policy format in file {JsonFilePath}: {Err};Format de règle incorrect dans le fichier {JsonFilePath} : {Err}
289;Node policy not found for node {NodeOrg}/{Node};Règle de noeud introuvable pour le noeud {NodeOrg}/{Node}
290;Invalid property list {Attribute}: {Err};Liste de propriétés non valide {Attribute} : {Err}
291;Updating Node {Node} policy properties in the horizon exchange and re-evaluating all agreements based on this policy. Existing agreements might be cancelled and re-negotiated.;Mise à jour des propriétés de règle du noeud {Node} dans Horizon Exchange et réévaluation de tous les accords basés sur cette règle. Il se peut que les accords existants soient supprimés et renégociés.
292;Node {Node} policy properties updated in the horizon exchange.;Les propriétés de règle du noeud {Node} ont été mises à jour dans Horizon Exchange.
293;Invalid constraint expression {Attribute}: {Err};Expression de contrainte non valide {Attribute} : {Err}
294;Updating Node {Node} policy constraints in the horizon exchange and re-evaluating all agreements based on this policy. Existing agreements might be cancelled and re-negotiated.;Mise à jour des contraintes de règle du noeud {Node} dans Horizon Exchange et réévaluation de tous les accords basés sur cette règle. Il se peut que les accords existants soient supprimés et renégociés.
295;Node {Node} policy constraints updated in the horizon exchange.;Les contraintes de règle du noeud {Node} ont été mises à jour dans Horizon Exchange.
296;Failed to find valid attribute to update in input {Attribute}. Attributes are constraints and properties.;Impossible de trouver un attribut valide à mettre jour dans l'entrée {Attribute}. Les attributs sont des contraintes et des propriétés.
297;Are you sure you want to remove node policy for {NodeOrg}/{Node} from the Horizon Exchange?;Etes-vous sûr de vouloir supprimer la règle du noeud pour {NodeOrg}/{Node} d'Horizon Exchange ?
298;Removing Node policy and re-evaluating all agreements based on just the built-in node policy. Existing agreements might be cancelled and re-negotiated.;Suppression de la règle du noeud et réévaluation de tous les accords basés uniquement sur la règle du noeud intégré. Il se peut que les accords existants soient supprimés et renégociés.
299;failed to marshal 'exchange pattern list' output: {Err};Echec de la sérialisation de la sortie 'exchange pattern list' : {Err}
300;pattern '{Pattern}' not found in org {PatOrg};Le pattern '{Pattern}' est introuvable dans l'organisation {PatOrg}
301;failed to marshal 'hzn exchange pattern list' output: {Err};Echec de la sérialisation de la sortie 'hzn exchange pattern list' : {Err}
302;Pattern {Pattern}/{PatOrg} updated in the Horizon exchange.;Le pattern {Pattern}/{PatOrg} a été mis à jour dans Horizon Exchange.
303;failed to unmarshal json for deployment overrides field {StringjsonBytes}: {Err};Echec de la désérialisation de json pour la zone des substitutions de déploiement {StringjsonBytes} : {Err}
304;the org specified in the input file ({Org}) must match the org specified on the command line ({Org_1});L'organisation spécifiée dans le fichier d'entrée ({Org}) doit correspondre à celle indiquée sur la ligne de commande ({Org_1})
305;the pattern definition ({Services}) must contain services, unable to proceed;La définition du pattern ({Services}) doit contenir des services faute de quoi elle ne peut poursuivre
306;Signing deployment_overrides field in service {I__1}, serviceVersion number {J__1};Signature de la zone deployment_overrides dans le service {I__1}, serviceVersion number {J__1}
307;failed to marshal deployment_overrides field in service {I__1}, serviceVersion number {J__1}: {Err};Echec de la sérialisation de la zone deployment_overrides dans le service {I__1}, serviceVersion number {J__1} : {Err}
308;problem signing the deployment_overrides string with {KeyFilePath}: {Err};Problème lors de la signature de la chaîne deployment_overrides avec {KeyFilePath} : {Err}
309;Updating {ExchId} in the exchange...;Mise à jour de {ExchId} dans Exchange...
310;Creating {ExchId} in the exchange...;Création de {ExchId} dans Exchange...
311;Storing {BaseName} with the pattern in the exchange...;Stockage de {BaseName} avec le pattern dans Exchange...
312;key '{Org____pattern}' not found in resources returned from exchange;La clé '{Org____pattern}' est introuvable dans les ressources renvoyées par Exchange
313;verifying deployment_overrides string in service {I__1}, serviceVersion number {J__1};Vérification de la chaîne deployment_overrides dans le service {I__1}, serviceVersion number {J__1}
314;problem verifying deployment_overrides string in service {I__1}, serviceVersion number {J__1} with {KeyFilePath}: {Err};Problème lors de la vérification de la chaîne deployment_overrides dans le service {I__1}, serviceVersion number {J__1} avec {KeyFilePath} : {Err}
315;Deployment_overrides string in service {I__1}, serviceVersion number {J__1} was not signed with the private key associated with this public key {KeyFilePath}.;La chaîne Deployment_overrides dans le service {I__1}, serviceVersion number {J__1} n'a pas été signée avec la clé privée associée à cette clé publique {KeyFilePath}.
316;Are you sure you want to remove pattern {Org}/{Pattern} from the Horizon Exchange?;Etes-vous sûr de vouloir supprimer le pattern {Org}/{Pattern} d'Horizon Exchange ?
317;key '{KeyName}' not found;La clé '{KeyName}' est introuvable
318;user input {Name} has no default value and is not set;L'entrée utilisateur {Name} n'a pas de valeur par défaut et n'est pas définie
319;failed to marshal 'hzn exchange service list' output: {Err};Echec de la sérialisation de la sortie 'hzn exchange service list' : {Err}
320;service '{Service}' not found in org {SvcOrg};Le service '{Service}' est introuvable dans l'organisation {SvcOrg}
321;Flags -I and -P are mutually exclusive.;Les indicateurs -I et -P s'excluent mutuellement.
322;Adding service policy for service: {ServiceAddPolicyService};Ajout d'une règle de service pour le service : {ServiceAddPolicyService}
323;Service policy added for service: {ServiceAddPolicyService};Règle de service ajoutée pour le service : {ServiceAddPolicyService}
324;the 'deploymentSignature' field is non-blank, but being ignored, because the 'deployment' field is null;La zone 'deploymentSignature' n'est pas vide, mais elle est ignorée, car la zone 'deployment' a la valeur null
325;unable to sign deployment config: {Err};Impossible de signer la configuration du déploiement : {Err}
326;the 'deployment' field is a non-empty string, which implies this service is pre-signed, but the 'deploymentSignature' field is empty;La zone 'deployment' est une chaîne non vide, ce qui indique que ce service est pré-signé, mais la zone 'deploymentSignature' est vide
327;'deployment' field is invalid type. It must be either a json object or a string (for pre-signed);Le type de la zone 'deployment' n'est pas valide. Il doit s'agir d'un objet json ou d'une chaîne (en cas de pré-signature)
328;Service {Org}/{ExchId} exists in the exchange, do you want to overwrite it?;Le service {Org}/{ExchId} existe déjà dans Exchange, souhaitez-vous le remplacer ?
329;Storing {BaseName} with the service in the exchange...;Stockage de {BaseName} avec le service dans Exchange...
330;Error: registry-token value of '{RegTok}' is not in the required format: registry:user:token. Not storing that in the Horizon exchange.;Erreur : La valeur registry-token de '{RegTok}' n'est pas au format requis : registry:user:token. Par conséquent, elle n'est pas stockée dans Horizon Exchange.
331;unable to get container images from deployment: {Err};Impossible d'obtenir des images du déploiement : {Err}
332;problem verifying deployment string with {PubKeyFilePath}: {Err};Problème lors de la vérification de la chaîne de déploiement avec {PubKeyFilePath} : {Err}
333;Deployment string was not signed with the private key associated with this public key {KeyFilePath}.;La chaîne de déploiement n'a pas été signée avec la clé privée associée à cette clé publique {KeyFilePath}.
334;Are you sure you want to remove service {Svcorg}/{Service} from the Horizon Exchange?;Etes-vous sûr de vouloir supprimer le service {Svcorg}/{Service} d'Horizon Exchange ?
335;keys not found;Les clés sont introuvables
336;docker auth {AuthId} not found;L'authentification Docker {AuthId} est introuvable
337;docker auths not found;Les authentifications Docker sont introuvables
338;service '{Svcorg}/{Service}' not found.;Le service '{Svcorg}/{Service}' est introuvable.
339;failed to marshal 'hzn exchange service listpolicy' output: {Err};Echec de la sérialisation de la sortie 'hzn exchange service listpolicy' : {Err}
340;Updating Service policy  and re-evaluating all agreements based on this Service policy. Existing agreements might be cancelled and re-negotiated.;Mise à jour de la règle de service et réévaluation de tous les accords basés sur cette règle de service. Il se peut que les accords existants soient supprimés et renégociés.
341;Are you sure you want to remove service policy for {Svcorg}/{Service} from the Horizon Exchange?;Etes-vous sûr de vouloir supprimer la règle de service pour {Svcorg}/{Service} d'Horizon Exchange ?
342;Removing Service policy and re-evaluating all agreements based on just the built-in node policy. Existing agreements might be cancelled and re-negotiated.;Suppression de la règle de service et réévaluation de tous les accords basés uniquement sur la règle du noeud intégré. Il se peut que les accords existants soient supprimés et renégociés.
343;theUser '{TrimPrefixtheUser_}' not found in org {Org};L'utilisateur '{TrimPrefixtheUser_}' est introuvable dans l'organisation {Org}
344;failed to marshal 'exchange user list' output: {Err};Echec de la sérialisation de la sortie 'exchange user list' : {Err}
345;the email must be specified via -e if the username is not an email address.;L'adresse e-mail doit être renseignée à l'aide de l'indicateur -e si le nom d'utilisateur n'est pas une adresse électronique.
346;Warning: this will also delete all Exchange resources owned by this user (nodes, services, patterns, etc). Are you sure you want to remove user {Org}/{User} from the Horizon Exchange?;Avertissement : Ceci risque de supprimer toutes les ressources Exchange appartenant à cet utilisateur (noeuds, services, patterns, etc). Etes-vous sûr de vouloir supprimer l'utilisateur {Org}/{User} d'Horizon Exchange ?
347;user '{User}' not found in org {Org};L'utilisateur '{User}' est introuvable dans l'organisation {Org}
348;Error parsing the selections {Form}. {Err};Erreur lors de l'analyse syntaxique des sélections {Form}. {Err}
349;Error getting {Resource} for output, error {Err};Erreur lors de l'obtention de {Resource} pour la sortie. Erreur {Err}
350;Error parsing input for node configuration/registration. Input body couldn't be deserialized to node object: {Arg_1}, error: {Arg_2};Erreur lors de l'analyse syntaxique de l'entrée pour la configuration/l'enregistrement du noeud. Le corps de l'entrée n'a pas pu être désérialisé en objet noeud {Arg_1}. Erreur {Arg_2}
351;Error parsing input for node configuration/registration. Input body couldn't be deserialized to configstate object: {Arg_1}, error: {Arg_2};Erreur lors de l'analyse syntaxique de l'entrée pour la configuration/l'enregistrement du noeud. Le corps de l'entrée n'a pas pu être désérialisé en objet configstate {Arg_1}. Erreur {Arg_2}
352;Error parsing input for node update. Input body couldn't be deserialized to node object: {Arg_1}, error: {Arg_2};Erreur lors de l'analyse syntaxique de l'entrée pour la mise à jour du noeud. Le corps de l'entrée n'a pas pu être désérialisé en objet noeud {Arg_1}. Erreur {Arg_2}
353;Error parsing input for node policy. Input body could not be deserialized as a policy object: {Arg_1}, error: {Arg_2};Erreur lors de l'analyse syntaxique de l'entrée pour la règle du noeud. Le corps de l'entrée n'a pas pu être désérialisé en tant qu'objet de règle {Arg_1}. Erreur {Arg_2}
354;Error parsing input for node policy patch. Input body could not be deserialized into a Constraint Expression or Property List: {Arg_1}, error: {Arg_2};Erreur lors de l'analyse syntaxique de l'entrée pour le correctif de la règle du noeud. Le corps de l'entrée n'a pas pu être désérialisé dans une expression de contrainte ou une liste de propriétés {Arg_1}. Erreur {Arg_2}
355;Error parsing input for node policy patch. Input body did not contain a Constraint Expression or Property List: {Arg_1}, error: {Arg_2};Erreur lors de l'analyse syntaxique de l'entrée pour le correctif de la règle du noeud. Le corps de l'entrée ne comportait pas d'expression de contrainte ni de liste de propriétés {Arg_1}. Erreur {Arg_2}
356;Error parsing input for node user input. Input body could not be deserialized as a UserInput object: {Arg_1}, error: {Arg_2};Erreur lors de l'analyse syntaxique de l'entrée utilisateur du noeud. Le corps de l'entrée n'a pas pu être désérialisé en tant qu'objet UserInput {Arg_1}. Erreur {Arg_2}
357;Error in node configuration/registration for node {Arg_1}. {Arg_2};Erreur lors de la configuration/l'enregistrement du noeud {Arg_1}. {Arg_2}
358;Error in updating node {Arg_1}. {Arg_2};Erreur lors de la mise à jour du noeud {Arg_1}. {Arg_2}
359;Error in node unregistration. {Arg_1};Erreur lors de l'annulation de l'enregistrement du noeud. {Arg_1}
360;Error verifiying exchange version. error: {Arg_1};Erreur lors de la vérification de la version d'Exchange. Erreur : {Arg_1}
361;Error in creating or replacing node policy. {Arg_1};Erreur lors de la création ou du remplacement de la règle du noeud. {Arg_1}
362;Error in patching node policy. {Arg_1};Erreur lors de la correction de la règle du noeud. {Arg_1}
363;Error in deleting node policy. {Arg_1};Erreur lors de la suppression de la règle du noeud. {Arg_1}
364;Error in updating node user input. {Arg_1};Erreur lors de la mise à jour de l'entrée utilisateur du noeud. {Arg_1}
365;Error in patching node user input. {Arg_1};Erreur lors de la correction de l'entrée utilisateur du noeud. {Arg_1}
366;Error in deleting node userinput. {Arg_1};Erreur lors de la suppression de l'entrée utilisateur du noeud. {Arg_1}
367;Start node configuration/registration for node {Arg_1}.;Démarrage de la configuration/l'enregistrement du noeud {Arg_1}.
368;Start updating node {Arg_1}.;Démarrage de la mise à jour du noeud {Arg_1}.
369;Complete node update for {Arg_1}.;Fin de la mise à jour du noeud pour {Arg_1}.
370;Start node unregistration.;Démarrage de l'annulation de l'enregistrement du noeud.
371;Node unregistration complete for node {Arg_1}.;Fin de l'annulation de l'enregistrement du noeud {Arg_1}.
372;Error unregistring the node. The node is not found from the database.;Erreur lors de l'annulation de l'enregistrement du noeud. Le noeud est introuvable dans la base de données.
373;Error unregistring the node. The node must be in 'configured' or 'configuring' state in order to unconfigure it.;Erreur lors de l'annulation de l'enregistrement du noeud. Le noeud doit être à l'état 'configuré' ou 'en cours de configuration' pour pouvoir annuler sa configuration.
374;Input error for node unregistration. {Arg_1} is an incorrect value for removeNode;Erreur d'entrée pour l'annulation d'enregistrement du noeud. {Arg_1} est une valeur incorrecte pour removeNode
375;Input error for node unregistration. {Arg_1} is an incorrect value for deepClean;Erreur d'entrée pour l'annulation d'enregistrement du noeud. {Arg_1} est une valeur incorrecte pour deepClean
376;Input error for node unregistration. {Arg_1} is an incorrect value for block;Erreur d'entrée pour l'annulation d'enregistrement du noeud. {Arg_1} est une valeur incorrecte pour block
377;Unable to read node object from database, error {Arg_1};Impossible de lire un objet du noeud à partir de la base de données. Erreur {Arg_1}
378;Error saving new node config state (unconfiguring) in the database: {Arg_1};Erreur lors de la sauvegarde d'un nouvel état de configuration du noeud (unconfiguring) dans la base de données {Arg_1}
379;Error in node configuration. The node is not found from the database.;Erreur lors de la configuration du noeud. Le noeud est introuvable dans la base de données.
380;Error in node configuration. The node must be in 'configured' or 'configuring' state in order to change the state to {Arg_1}.;Erreur lors de la configuration du noeud. Le noeud doit être à l'état 'configuré' ou 'en cours de configuration' pour pouvoir modifier son état en {Arg_1}.
381;Node state transition from '{Arg_1}' to '{Arg_2}' is not supported.;La transition de l'état '{Arg_1}' vers '{Arg_2}' n'est pas prise en charge.
382;Failed get user input from local db. {Arg_1};Impossible d'obtenir l'entrée utilisateur à partir de la base de données locale. {Arg_1}
383;Failed to find preferences for service {Arg_1}/{Arg_2} from the local user input, error: {Arg_3};Impossible de trouver les préférences du service {Arg_1}/{Arg_2} à partir de l'entrée utilisateur locale. Erreur {Arg_3}
384;Error saving new node config state to database: {Arg_1};Erreur lors de la sauvegarde d'un nouvel état de configuration du noeud dans la base de données {Arg_1}
385;Complete node configuration/registration for node {Arg_1}.;Fin de la configuration/l'enregistrement du noeud {Arg_1}.
386;Error in service configuration for {Arg_1}. {Arg_2};Erreur lors de la configuration du service pour {Arg_1}. {Arg_2}
387;Error getting service references for pattern {Arg_1}. {Arg_2};Erreur lors de l'obtention des références du service pour le pattern {Arg_1}. {Arg_2}
388;New node policy: {Arg_1};Nouvelle règle de noeud : {Arg_1}
389;Deleted node policy;Règle de noeud supprimée
390;New node user input: {Arg_1};Nouvelle entrée utilisateur du noeud : {Arg_1}
391;No node user input to detele;Aucune entrée utilisateur du noeud à supprimer
392;Deleted all node user input;Entrées utilisateur de noeud supprimées
393;Start service configuration with user input for {Arg_1}/{Arg_2}.;Démarrage de la configuration du service à l'aide de l'entrée utilisateur pour {Arg_1}/{Arg_2}.
394;Start service auto configuration for {Arg_1}/{Arg_2}.;Démarrage de la configuration automatique du service pour {Arg_1}/{Arg_2}.
395;Complete service configuration for {Arg_1}/{Arg_2}.;Fin de la configuration du service pour {Arg_1}/{Arg_2}.
396;Complete service auto configuration for {Arg_1}/{Arg_2}.;Fin de la configuration automatique du service pour {Arg_1}/{Arg_2}.
397;Variable {Arg_1} is missing in the service configuration for {Arg_2}/{Arg_3}. It may cause agreement not formed if the business policy does not contain the setting for the missing variable.;La variable {Arg_1} est manquante dans la configuration du service pour {Arg_2}/{Arg_3}. Il se peut qu'un accord ne soit pas trouvé si la règle métier ne comporte pas le paramètre de la variable manquante.
398;Error configuring service {Arg_1}. {Arg_2};Erreur lors de la configuration du service {Arg_1}. {Arg_2}
399;Error changing service configstate {Arg_1}, error {Arg_2};Erreur lors du changement d'état de la configuration du service {Arg_1}. Erreur {Arg_2}
400;Start changing service configuration state to {Arg_1} for {Arg_2} for the node.;Démarrage du changement d'état de configuration du service de {Arg_1} en {Arg_2} pour le noeud.
401;Complete changing service configuration state to {Arg_1} for {Arg_2} for the node.;Fin de changement d'état de configuration du service de {Arg_1} en {Arg_2} pour le noeud.
402;Error converting the selections into Selectors: {Err};Erreur lors de la conversion des sélections en sélecteurs : {Err}
403;properties contains an invalid property: {Err};Les propriétés comportent une propriété non valide : {Err}
404;Property must include a name and a value: {Property};La propriété doit inclure un nom et une valeur : {Property}
405;Property {Name} has invalid property type {DeclaredType}. Allowed property types are: version, string, int, boolean, float, and list of string.;La propriété {Name} comporte un type de propriété non valide {DeclaredType}. Les types de propriétés autorisés sont : version, string, int, boolean, float et list of string.
406;Property value is of type {ActualType}, expected type {DeclaredType};La valeur de la propriété est de type {ActualType}, alors que le type attendu est {DeclaredType}
407;Value {Value} of property {Name} is not an integer type;La valeur {Value} de la propriété {Name} n'est pas un type entier.
408;Value {Value} of property {Name} is not a valid string. Please define type or change value to a string.;La valeur {Value} de la propriété {Name} n'est pas une chaîne valide. Veuillez définir le type ou modifier la valeur en chaîne.
409;Property {Name} with value {Value} is not a valid verion string;La propriété {Name} avec la valeur {Value} n'est pas une chaîne de version valide.
410;Property {Name} has invalid value type {ActualType};La propriété {Name} possède un type de valeur {ActualType} non valide.
411;failed to marshal 'hzn policy list' output: {Err};Echec de la sérialisation de la sortie 'hzn policy list' : {Err}
412;Are you sure you want to remove the node policy?;Voulez-vous vraiment supprimer la règle du noeud ?
413;A list of policy properties that describe the object.;Liste des propriétés de règle qui décrivent l'objet.
414;unable to make directory for self signed MMS API certificate, error {Err};Impossible de créer le répertoire pour le certificat d'API MMS autosigné. Erreur {Err}
415;unable to generate random number for MMS API certificate serial number, error {Err};Impossible de générer un numéro aléatoire pour le numéro de série du certificat d'API MMS. Erreur {Err}
416;unable to generate private key for MMS API certificate, error {Err};Impossible de générer la clé privée pour le certificat d'API MMS. Erreur {Err}
417;unable to create MMS API certificate, error {Err};Impossible de créer le certificat d'API MMS. Erreur {Err}
418;unable to write MMS API certificate to file {ServerCertificate}, error {Err};Impossible d'écrire le fichier du certificat d'API MMS dans le fichier {ServerCertificate}. Erreur {Err}
419;unable to encode MMS API certificate to file {ServerCertificate}, error {Err};Impossible de coder le certificat d'API MMS dans le fichier {ServerCertificate}. Erreur {Err}
420;unable to close MMS API certificate file {ServerCertificate}, error {Err};Impossible de fermer le fichier certificat d'API MMS {ServerCertificate}. Erreur {Err}
421;unable to write MMS API certificate private key to file {ServerKey}, error {Err};Impossible d'écrire la clé privée du certificat d'API MMS dans le fichier {ServerKey}. Erreur {Err}
422;unable to encode MMS API certificate private key to file {ServerKey}, error {Err};Impossible de coder la clé privée du certificat d'API MMS dans le fichier {ServerKey}. Erreur {Err}
423;unable to close MMS API certificate private key file {ServerKey}, error {Err};Impossible de fermer le fichier de la clé privée du certificat d'API MMS {ServerKey}. Erreur {Err}
424;this command can not be run before running 'hzn register';Cette commande ne peut pas être exécutée avant d'avoir exécuté 'hzn register'
425;horizon api attributes output did not include 'attributes' key;La sortie des attributs d'API Horizon ne comportait pas la clé 'attributes'
426;failed to marshal 'hzn attribute list' output: {Err};Echec de la sérialisation de la sortie 'hzn attribute list' : {Err}
427;failed to marshal agreement with index {I}: {Err};Echec de la sérialisation de l'accord avec l'index {I} : {Err}
428;agreement id {AgreementId} not found;L'ID de l'accord {AgreementId} est introuvable
429;failed to marshal 'hzn agreement list' output: {Err};Echec de la sérialisation de la sortie 'hzn agreement list' : {Err}
430;deployment config {Dep} is not supported;La configuration du déploiement {Dep} n'est pas prise en charge
431;starting test mode is not supported for this project;Le démarrage du mode test n'est pas pris en charge pour ce projet
432;Failed to get proper response from Horizon agent;Echec de l'obtention d'une réponse appropriée de la part de l'agent Horizon
433;Horizon CLI version: {HORIZONVERSION};Version de l'interface de ligne de commande Horizon : {HORIZONVERSION}
434;Horizon Agent version: {HorizonVersion};Version de l'agent Horizon : {HorizonVersion}
435;must specify exchange credentials to access the model management service.;Vous devez spécifier les données d'identification Exchange pour pouvoir accéder au service de gestion du modèle.
436;must specify object ID when requesting object details.;Spécifiez l'ID objet lorsque les détails de l'objet sont demandés.
437;no objects type '{ObjType}' found in org {Org};Aucun type d'objet '{ObjType}' trouvé dans l'organisation {Org}
438;object '{ObjId}' of type '{ObjType}' not found in org {Org};L'objet '{ObjId}' de type '{ObjType}' est introuvable dans l'organisation {Org}
